game_key,event,year,name,id,category,start_time,duration,runners,host,max_viewers,median_donation,total_donations,donations_per_min,num_chats,is_Bonus,is_TASBot,has_Incentive,has_Goal,developer,publisher,initial_release_year,initial_consoles,initial_consoles_clean,initial_generation,metascore,user_score,was_on_PC,chats_per_hour,is_Sony,is_Nintendo,is_Microsoft,is_Sega,is_Atari,is_PC,is_Mobile,is_Arcade,is_Other
AGDQ_2020_Super Mario Maker 2,AGDQ,2020,Super Mario Maker 2,135,4v4 Blind Relay Race — Switch,2020-01-12 01:42:00,1.25,"Carl Sagan, grandpoobear, PangaeaPanga, Barbarian, juzcook, ryukahr, Aurateur, Thabeast721",Skybilz,237523.0,25.0,251471.52,3352.9536,22956.0,0.0,0.0,0.0,0.0,Nintendo EPD,Nintendo,2019.0,Switch,Switch,9,88.0,8.4,0.0,18364.8,0,1,0,0,0,0,0,0,0
AGDQ_2020_Super Mario Maker 2 TAS,AGDQ,2020,Super Mario Maker 2 TAS,144106,TAS — Switch,2020-01-12 03:00:00,0.16666666666666666,TASBot,Skybilz,231988.0,50.0,57651.8,5765.18,2410.0,0.0,1.0,0.0,0.0,Nintendo,Nintendo,2019.0,Nintendo Switch,Switch,9,88.0,8.4,0.0,14460.0,0,1,0,0,0,0,0,0,0
AGDQ_2020_The Legend of Zelda: Link's Awakening (2019),AGDQ,2020,The Legend of Zelda: Link's Awakening (2019),144107,Any% — Switch,2020-01-12 03:20:00,1.2855555555555553,TGH,SporadicErratic,216850.0,25.0,64715.47,839.007821953327,16817.0,1.0,0.0,1.0,1.0,Grezzo,Nintendo,2019.0,Nintendo Switch,Switch,9,87.0,8.4,0.0,13081.50388936906,0,1,0,0,0,0,0,0,0
AGDQ_2020_Super Metroid Impossible,AGDQ,2020,Super Metroid Impossible,137,Any% — SNES,2020-01-12 05:04:00,2.395,Oatsngoats,AnEternalEnigma,214310.0,15.0,228278.37,1588.57599164927,36430.0,0.0,0.0,1.0,0.0,Nintendo,Nintendo,1994.0,SNES,SNES,4,,,0.0,15210.855949895617,0,1,0,0,0,0,0,0,0
SGDQ_2020_Demon's Souls,SGDQ,2020,Demon's Souls,1,Any% — PS3,2020-08-16 16:28:00,0.8616666666666667,BertoPlease,Squint,59512.0,25.0,6380.44,123.412765957447,3446.0,0.0,0.0,0.0,0.0,FromSoftware,Sony Computer Entertainment,2009.0,PlayStation 3,PS3,7,89.0,8.9,0.0,3999.2263056092843,1,0,0,0,0,0,0,0,0
SGDQ_2020_Streets of Rage 4,SGDQ,2020,Streets of Rage 4,2,Arcade Mania - Blaze — PC,2020-08-16 17:54:00,0.8886111111111111,Mike Uyama,LattMackey,62820.0,10.0,7447.36,139.681650515786,2101.0,0.0,0.0,1.0,1.0,"Dotemu, Lizardcube, Guard Crush Games",Dotemu,2020.0,"Nintendo Switch, PlayStation 4, Windows, Xbox One","Switch, PS4, PC, Xbox One",8,82.0,8.1,1.0,2364.3638637074087,1,1,1,0,0,1,0,0,0
SGDQ_2020_Rayman Legends,SGDQ,2020,Rayman Legends,3,Any% — PC,2020-08-16 19:26:00,1.5066666666666666,DepressingChild,LattMackey,53528.0,25.0,7663.3,84.771017699115,2974.0,0.0,0.0,0.0,0.0,Ubisoft Montpellier,Ubisoft,2013.0,"PlayStation 3, Xbox 360, Wii U, Windows","PS3, Xbox 360, Wii U, PC",7,91.0,8.9,1.0,1973.8938053097345,1,1,1,0,0,1,0,0,0
SGDQ_2020_ICO,SGDQ,2020,ICO,4,Any% PS2 PAL — PS2,2020-08-16 21:25:00,1.2200000000000002,Beuchi,SamWithoutAPlan,52363.0,20.0,23405.0,319.74043715847,4854.0,0.0,0.0,1.0,1.0,Team Ico,Sony Computer Entertainment,2001.0,PlayStation 2,PS2,6,90.0,8.9,0.0,3978.6885245901635,1,0,0,0,0,0,0,0,0
SGDQ_2020_Shovel Knight: King of Cards,SGDQ,2020,Shovel Knight: King of Cards,5,Any% — PC,2020-08-16 23:02:00,0.5266666666666667,davidtki,SamWithoutAPlan,58874.0,25.0,1620.0,51.2658227848101,1640.0,0.0,0.0,1.0,0.0,Yacht Club Games,Yacht Club Games,2019.0,"Nintendo Switch, PlayStation 4, Windows","Switch, PS4, PC",8,82.0,8.5,1.0,3113.924050632911,1,1,0,0,0,1,0,0,0
SGDQ_2020_Tony Hawk's Pro Skater 2x,SGDQ,2020,Tony Hawk's Pro Skater 2x,6,All Goals and Golds (All Career) — PC,2020-08-17 00:00:00,0.5355555555555556,ThePackle,SamWithoutAPlan,78212.0,25.0,1235.0,38.4336099585062,1115.0,0.0,0.0,0.0,0.0,Neversoft,Activision,2001.0,Xbox,Xbox,6,,,0.0,2081.95020746888,0,0,1,0,0,0,0,0,0
SGDQ_2020_DUSK,SGDQ,2020,DUSK,7,Any% Out of Bounds — PC,2020-08-17 00:56:00,0.305,B.G.B.,cartridgeblowers,77476.0,25.0,2327.6,127.191256830601,1946.0,0.0,0.0,0.0,0.0,David Szymanski,New Blood Interactive,2018.0,Windows,PC,Various,88.0,8.7,1.0,6380.327868852459,0,0,0,0,0,1,0,0,0
SGDQ_2020_Metal Gear Solid,SGDQ,2020,Metal Gear Solid,8,Any% Extreme — PSTV,2020-08-17 01:36:00,1.0002777777777778,plywood,cartridgeblowers,70380.0,20.0,6337.0,105.587336850875,2361.0,0.0,0.0,1.0,0.0,Konami,Konami,1998.0,PlayStation,PlayStation,5,94.0,9.0,0.0,2360.344348792002,0,0,0,0,0,0,0,0,0
SGDQ_2020_Secret of Mana,SGDQ,2020,Secret of Mana,9,Any% 1 player 1 controller — SNES,2020-08-17 03:15:00,2.831111111111111,Crow!,THEKyleThomas,56984.0,25.0,11632.9,68.482535321821,4266.0,0.0,0.0,1.0,1.0,Square,Square,1993.0,Super Nintendo Entertainment System,SNES,4,,,0.0,1506.828885400314,0,1,0,0,0,0,0,0,0
SGDQ_2020_Millennium Racer,SGDQ,2020,Millennium Racer,10,Amateur Championship — PC,2020-08-17 06:56:00,0.665,Fireman,AnEternalEnigma,53945.0,6.07,548.07,13.7360902255639,1535.0,0.0,0.0,0.0,0.0,Creat Studio,Cryo Interactive,2000.0,Windows,PC,Various,,,1.0,2308.270676691729,0,0,0,0,0,1,0,0,0
SGDQ_2020_Amnesia: The Dark Descent,SGDQ,2020,Amnesia: The Dark Descent,11,Any% (Quit-Outs Allowed) — PC,2020-08-17 07:56:00,0.5061111111111111,bloodthunder,AnEternalEnigma,53963.0,25.0,1235.0,40.6695938529089,860.0,0.0,0.0,0.0,0.0,Frictional Games,Frictional Games,2010.0,"Windows, macOS, Linux",PC,Various,85.0,8.6,1.0,1699.2316136114162,0,0,0,0,0,1,0,0,0
SGDQ_2020_Silhouette Mirage,SGDQ,2020,Silhouette Mirage,12,Any% JP — Saturn,2020-08-17 08:34:00,0.7177777777777777,kariohki,AnEternalEnigma,52366.0,15.0,1588.24,36.8786377708978,531.0,0.0,0.0,1.0,1.0,Treasure,ESP,1997.0,Sega Saturn,Sega Saturn,5,,,0.0,739.7832817337462,0,0,0,1,0,0,0,0,0
SGDQ_2020_Keio Flying Squadron 2,SGDQ,2020,Keio Flying Squadron 2,13,Beat the Game — Saturn,2020-08-17 09:25:00,0.5844444444444444,Mee,AnEternalEnigma,48799.0,25.0,305.0,8.69771863117871,606.0,0.0,0.0,0.0,0.0,Victor Entertainment,JVC Digital Studios,1996.0,Sega Saturn,Sega Saturn,5,,,0.0,1036.8821292775665,0,0,0,1,0,0,0,0,0
SGDQ_2020_Kirby & The Amazing Mirror,SGDQ,2020,Kirby & The Amazing Mirror,14,100% — GBA,2020-08-17 10:07:00,1.2008333333333332,swordsmankirby,Ezmar,55323.0,15.0,1080.0,14.9895905621096,913.0,0.0,0.0,1.0,0.0,HAL Laboratory,Nintendo,2004.0,Game Boy Advance,Game Boy Advance,6,81.0,8.5,0.0,760.3053435114505,0,1,0,0,0,0,0,0,0
SGDQ_2020_Jimmy Neutron vs. Jimmy Negatron,SGDQ,2020,Jimmy Neutron vs. Jimmy Negatron,15,Any% — PC,2020-08-17 11:30:00,0.22666666666666668,culinwino,Ezmar,54418.0,10.0,250.0,18.3823529411765,709.0,0.0,0.0,0.0,0.0,AWE Games,THQ,2002.0,Game Boy Advance,Game Boy Advance,6,,,0.0,3127.941176470588,0,1,0,0,0,0,0,0,0
SGDQ_2020_Rabi-Ribi,SGDQ,2020,Rabi-Ribi,16,(Casual) 10 Town Members. — PC,2020-08-17 11:58:00,0.4716666666666667,IIvgmII,Ezmar,54547.0,15.0,583.73,20.6265017667845,387.0,0.0,0.0,0.0,0.0,CreSpirit,Sekai Project,2016.0,Windows,PC,Various,,,1.0,820.4946996466431,0,0,0,0,0,1,0,0,0
SGDQ_2020_Adventures of Lolo 2,SGDQ,2020,Adventures of Lolo 2,17,Any% — NES,2020-08-17 12:39:00,0.4797222222222222,rayeo,Ezmar,50601.0,15.0,628.84,21.84736537348,475.0,0.0,0.0,0.0,0.0,HAL Laboratory,HAL Laboratory,1990.0,Nintendo Entertainment System,NES,3,,,0.0,990.1563404748118,0,1,0,0,0,0,0,0,0
SGDQ_2020_New Ghostbusters II,SGDQ,2020,New Ghostbusters II,19,Any% — NES,2020-08-17 13:27:00,0.3569444444444444,MadMegaX381,Baidol,53965.0,15.0,424.02,19.7985992217899,360.0,0.0,0.0,1.0,0.0,HAL Laboratory,HAL Laboratory,1990.0,Nintendo Entertainment System,NES,3,,,0.0,1008.5603112840469,0,1,0,0,0,0,0,0,0
SGDQ_2020_Gravity Trooper - Metal Storm,SGDQ,2020,Gravity Trooper - Metal Storm,20,No Wrong Warp — NES,2020-08-17 14:03:00,0.2177777777777778,MadMegaX381,Baidol,55350.0,15.0,447.0,34.2091836734694,342.0,0.0,0.0,0.0,0.0,Tamtex,Irem,1991.0,Nintendo Entertainment System,NES,3,,,0.0,1570.408163265306,0,1,0,0,0,0,0,0,0
SGDQ_2020_Chicken of the Farm,SGDQ,2020,Chicken of the Farm,18,100% — NES,2020-08-17 14:26:00,0.1597222222222222,Xarnax42,Ezmar,56482.0,25.0,295.0,30.7826086956522,413.0,0.0,0.0,0.0,0.0,Mitch3a,Mitch3a,2019.0,NES,NES,3,,,0.0,2585.739130434783,0,1,0,0,0,0,0,0,0
SGDQ_2020_Micro Mages,SGDQ,2020,Micro Mages,21,Any% — NES,2020-08-17 14:52:00,0.32805555555555554,WhiteHat94,Baidol,57681.0,15.0,540.19,27.4440304826418,567.0,0.0,0.0,0.0,0.0,Morphcat Games,Morphcat Games,2019.0,Nintendo Entertainment System,NES,3,,,0.0,1728.3657917019475,0,1,0,0,0,0,0,0,0
SGDQ_2020_Legacy of the Wizard,SGDQ,2020,Legacy of the Wizard,22,Any% — NES,2020-08-17 15:20:00,0.3530555555555555,Dragondarch,Baidol,58925.0,25.0,820.0,38.7096774193548,446.0,0.0,0.0,0.0,0.0,Nihon Falcom,Brøderbund,1987.0,Nintendo Entertainment System,NES,3,,,0.0,1263.2572777340679,0,1,0,0,0,0,0,0,0
SGDQ_2020_Kid Icarus,SGDQ,2020,Kid Icarus,24,Any% — NES,2020-08-17 16:20:00,0.3661111111111111,fruitbatsalad,Skybilz,64161.0,15.0,2012.75,91.6274658573596,825.0,0.0,0.0,1.0,1.0,Nintendo R&D1,Nintendo,1986.0,NES,NES,3,,,0.0,2253.414264036419,0,1,0,0,0,0,0,0,0
SGDQ_2020_Power Blade,SGDQ,2020,Power Blade,43386,Any% Expert — NES,2020-08-17 16:59:00,0.2697222222222222,NeoKad,Skybilz,65555.0,15.0,805.1,49.7487126673532,1056.0,0.0,0.0,0.0,0.0,Natsume,Taito,1991.0,NES,NES,3,,,0.0,3915.13903192585,0,1,0,0,0,0,0,0,0
SGDQ_2020_Zelda II: The Adventure of Link,SGDQ,2020,Zelda II: The Adventure of Link,25,Reverse Boss Order — NES,2020-08-17 17:38:00,0.8497222222222223,EnchantressOfNumbers,Skybilz,75411.0,25.0,5885.8,115.445570447859,2794.0,0.0,0.0,0.0,0.0,Nintendo EAD,Nintendo,1987.0,NES,NES,3,,,0.0,3288.133376920562,0,1,0,0,0,0,0,0,0
SGDQ_2020_The Elder Scrolls IV: Oblivion,SGDQ,2020,The Elder Scrolls IV: Oblivion,26,No Out of Bounds — PC,2020-08-17 18:42:00,0.6122222222222222,sandyX,musical_daredevil,69516.0,20.0,1324.0,36.043557168784,2070.0,0.0,0.0,0.0,0.0,Bethesda Game Studios,2K Games / Bethesda Softworks,2006.0,"PC, Xbox 360","PC, Xbox 360",7,94.0,8.6,1.0,3381.125226860254,0,0,1,0,0,1,0,0,0
SGDQ_2020_The Witcher 3: Wild Hunt,SGDQ,2020,The Witcher 3: Wild Hunt,27,Any% Old Patch — PC,2020-08-17 19:36:44,2.1616666666666666,Kaadzik,musical_daredevil,73706.0,20.0,14908.51,114.946106399383,5194.0,0.0,0.0,1.0,0.0,CD Projekt Red,CD Projekt,2015.0,"PC, PS4, Xbox One","PC, PS4, Xbox One",8,93.0,9.4,1.0,2402.775636083269,1,0,1,0,0,1,0,0,0
SGDQ_2020_Batman: Arkham City,SGDQ,2020,Batman: Arkham City,28,Any% (Easy) — PC,2020-08-17 21:53:26,1.1252777777777778,ShikenNuggets,iggyzig,72822.0,25.0,4485.0,66.4280424586522,2571.0,0.0,0.0,0.0,0.0,Rocksteady Studios,Warner Bros. Interactive,2011.0,"PS3, Xbox 360, PC","PS3, Xbox 360, PC",7,96.0,8.7,1.0,2284.769192791903,1,0,1,0,0,1,0,0,0
SGDQ_2020_Valley,SGDQ,2020,Valley,29,Any% — PC,2020-08-17 23:14:00,0.25277777777777777,TheRedSock,iggyzig,65331.0,20.0,920.35,60.6824175824176,780.0,0.0,0.0,1.0,1.0,Blue Isle Studios,Blue Isle Studios,2016.0,"PC, PS4, Xbox One","PC, PS4, Xbox One",8,70.0,7.2,1.0,3085.714285714286,1,0,1,0,0,1,0,0,0
SGDQ_2020_Dandara: Trials of Fear,SGDQ,2020,Dandara: Trials of Fear,30,Any% — PC,2020-08-17 23:54:00,0.5386111111111112,PoleCats,iggyzig,63753.0,25.0,3847.22,119.047550283651,792.0,0.0,0.0,0.0,0.0,Long Hat House,Raw Fury,2018.0,"PC, PS4, Xbox One, Switch","PC, PS4, Xbox One, Switch",8,70.0,7.5,1.0,1470.4486848891179,1,1,1,0,0,1,0,0,0
SGDQ_2020_Portal,SGDQ,2020,Portal,31,Glitchless — PC,2020-08-18 00:47:00,0.26861111111111113,Shizzal,iggyzig,68210.0,22.515,1075.36,66.723474663909,1844.0,0.0,0.0,0.0,0.0,Valve,Valve,2007.0,"PC, Xbox 360, PS3","PC, Xbox 360, PS3",7,90.0,9.2,1.0,6864.943123061013,1,0,1,0,0,1,0,0,0
SGDQ_2020_Portal 2,SGDQ,2020,Portal 2,32,All Main Courses — PC,2020-08-18 01:22:00,0.5577777777777778,"AJ, betsruner",iggyzig,68163.0,25.0,1561.0,46.6434262948207,1255.0,0.0,0.0,0.0,0.0,Valve,Valve,2011.0,"PC, Xbox 360, PS3","PC, Xbox 360, PS3",7,95.0,9.1,1.0,2250.0,1,0,1,0,0,1,0,0,0
SGDQ_2020_The Talos Principle,SGDQ,2020,The Talos Principle,33,All Sigils — PC,2020-08-18 02:10:00,0.7941666666666667,Azorae,Brutal_Melo,78474.0,20.0,8673.55,182.026232948583,2632.0,0.0,0.0,1.0,1.0,Croteam,Devolver Digital,2014.0,PC,PC,Various,85.0,8.5,1.0,3314.1657922350473,0,0,0,0,0,1,0,0,0
SGDQ_2020_Superliminal,SGDQ,2020,Superliminal,34,Any% Warpless — PC,2020-08-18 03:14:00,0.3069444444444444,Crisper,Brutal_Melo,78036.0,25.0,3275.5,177.85520361991,1198.0,0.0,0.0,0.0,0.0,Pillow Castle,Pillow Castle,2019.0,PC,PC,Various,76.0,7.7,1.0,3902.986425339367,0,0,0,0,0,1,0,0,0
SGDQ_2020_Hollow Knight,SGDQ,2020,Hollow Knight,35,Any% No Major Glitches race — PC,2020-08-18 03:49:00,0.7033333333333333,"Pestilentbox2, fireb0rn",Brutal_Melo,81423.0,25.0,9070.9,214.950236966825,1796.0,0.0,0.0,1.0,0.0,Team Cherry,Team Cherry,2017.0,PC,PC,Various,87.0,9.0,1.0,2553.5545023696686,0,0,0,0,0,1,0,0,0
SGDQ_2020_Bonus Game 1 - Ori and the Will of the Wisps,SGDQ,2020,Bonus Game 1 - Ori and the Will of the Wisps,36,"Any% Easy, No Out of Bounds — PC",2020-08-18 04:51:00,0.5972222222222222,sickynar,Mr. Game & Shout,62237.0,25.0,3613.0,100.827906976744,774.0,1.0,0.0,1.0,1.0,Moon Studios,Xbox Game Studios,2020.0,"Xbox One, PC","Xbox One, PC",8,90.0,8.8,1.0,1296.0,0,0,1,0,0,1,0,0,0
SGDQ_2020_Gunvolt Chronicles: Luminous Avenger iX,SGDQ,2020,Gunvolt Chronicles: Luminous Avenger iX,37,Any% — PC,2020-08-18 06:03:00,0.5713888888888888,Benja,Mr. Game & Shout,52854.0,25.0,998.5,29.1249392318911,906.0,0.0,0.0,0.0,0.0,Inti Creates,Inti Creates,2019.0,"Switch, PS4, PC","Switch, PS4, PC",8,80.0,7.8,1.0,1585.6101118133206,1,1,0,0,0,1,0,0,0
SGDQ_2020_Yono and the Celestial Elephants,SGDQ,2020,Yono and the Celestial Elephants,38,No Major Skips — PC,2020-08-18 06:45:00,0.2594444444444444,Bullets,Mr. Game & Shout,50571.0,25.0,242.0,15.5460385438972,399.0,0.0,0.0,1.0,1.0,Neckbolt,Plug In Digital,2017.0,"Switch, PC","Switch, PC",9,67.0,6.8,1.0,1537.9014989293364,0,1,0,0,0,1,0,0,0
SGDQ_2020_Alien: Isolation,SGDQ,2020,Alien: Isolation,39,"All Missions, Nightmare, No CC — PC",2020-08-18 07:23:00,2.6525,Drayux,THEKyleThomas,61023.0,20.0,10784.33,67.7620483820295,4726.0,0.0,0.0,0.0,0.0,Creative Assembly,Sega,2014.0,"PC, PS3, PS4, Xbox 360, Xbox One","PC, PS3, PS4, Xbox 360, Xbox One",7,81.0,8.1,1.0,1781.7153628652216,1,0,1,0,0,1,0,0,0
SGDQ_2020_Silent Hill: Homecoming,SGDQ,2020,Silent Hill: Homecoming,40,All Bosses NG+ — Xbox One,2020-08-18 10:24:00,0.9833333333333333,shmumbler,Ecdycis,61258.0,20.0,1364.0,23.1186440677966,1241.0,0.0,0.0,1.0,0.0,Double Helix Games,Konami,2008.0,"PS3, Xbox 360, PC","PS3, Xbox 360, PC",7,71.0,6.7,1.0,1262.033898305085,1,0,1,0,0,1,0,0,0
SGDQ_2020_Alone in the Dark,SGDQ,2020,Alone in the Dark,41,Any% — DOS,2020-08-18 11:43:00,0.16583333333333333,PlasticRainbow,AnEternalEnigma,61190.0,20.0,110.0,11.0552763819095,621.0,0.0,0.0,1.0,0.0,Eden Games,Atari,2008.0,"PS2, Wii, Xbox 360, PC","PS2, Wii, Xbox 360, PC",6,55.0,6.1,1.0,3744.7236180904524,1,1,1,0,0,1,0,0,0
SGDQ_2020_Quest 64,SGDQ,2020,Quest 64,42,US Any% — N64,2020-08-18 12:02:00,1.748888888888889,Bingchang,AnEternalEnigma,59052.0,20.0,4419.0,42.1124523506989,2072.0,0.0,0.0,1.0,1.0,Imagineer,THQ,1998.0,Nintendo 64,N64,5,55.0,6.4,0.0,1184.7522236340533,0,1,0,0,0,0,0,0,0
SGDQ_2020_The Lion King,SGDQ,2020,The Lion King,60633,Any% Difficult — Genesis,2020-08-18 14:04:00,0.28055555555555556,eight,Lizstar,63198.0,20.0,502.0,29.8217821782178,1244.0,0.0,0.0,1.0,1.0,Westwood Studios,Virgin Interactive,1994.0,"SNES, Genesis","SNES, Sega Genesis",4,,,0.0,4434.059405940594,0,1,0,1,0,0,0,0,0
SGDQ_2020_Castle of Illusion Starring Mickey Mouse,SGDQ,2020,Castle of Illusion Starring Mickey Mouse,44,Any% Normal — Genesis,2020-08-18 14:26:00,0.3063888888888889,Paulsaltine,Lizstar,68428.0,20.0,610.0,33.1822302810517,870.0,0.0,0.0,0.0,0.0,Sega,Sega,1990.0,Sega Genesis,Sega Genesis,4,,,0.0,2839.5285584768812,0,0,0,1,0,0,0,0,0
SGDQ_2020_Pulseman,SGDQ,2020,Pulseman,45,Glitchless — Genesis,2020-08-18 14:52:00,0.635,d4gr0n,Lizstar,67152.0,20.0,1531.52,40.197375328084,1057.0,0.0,0.0,0.0,0.0,Game Freak,Sega,1994.0,Sega Mega Drive,Sega Genesis,4,,,0.0,1664.5669291338581,0,0,0,1,0,0,0,0,0
SGDQ_2020_Super Turrican,SGDQ,2020,Super Turrican,46,Hard — SNES,2020-08-18 15:38:00,0.16888888888888887,d4gr0n,Lizstar,64661.0,10.0,252.0,24.8684210526316,390.0,0.0,0.0,0.0,0.0,Factor 5,Seika,1993.0,SNES,SNES,4,,,0.0,2309.2105263157896,0,1,0,0,0,0,0,0,0
SGDQ_2020_Donkey Kong Country 2,SGDQ,2020,Donkey Kong Country 2,47,Warpless — SNES,2020-08-18 16:00:00,0.8577777777777778,Tonkotsu,Lizstar,68645.0,25.0,3040.0,59.0673575129534,1887.0,0.0,0.0,0.0,0.0,Rare,Nintendo,1995.0,SNES,SNES,4,,,0.0,2199.8704663212434,0,1,0,0,0,0,0,0,0
SGDQ_2020_Demon's Crest,SGDQ,2020,Demon's Crest,48,100% — SNES,2020-08-18 17:01:00,0.7594444444444445,Z4T0X,Pythonicus,69885.0,20.0,1414.83,31.0496708119971,1333.0,0.0,0.0,0.0,0.0,Capcom,Capcom,1994.0,Super Nintendo Entertainment System,SNES,4,,,0.0,1755.2304316020482,0,1,0,0,0,0,0,0,0
SGDQ_2020_Castlevania II: Belmont's Revenge,SGDQ,2020,Castlevania II: Belmont's Revenge,49,Any% — GB,2020-08-18 17:59:00,0.4836111111111111,Tinnue,Pythonicus,67142.0,25.0,1961.37,67.5946008041356,1294.0,0.0,0.0,0.0,0.0,Konami,Konami,1991.0,Game Boy,Game Boy,3,,,0.0,2675.7036186099945,0,1,0,0,0,0,0,0,0
SGDQ_2020_Bloodstained: Curse of the Moon,SGDQ,2020,Bloodstained: Curse of the Moon,50,Low% — PC,2020-08-18 18:40:00,0.6855555555555556,Starwin,Pythonicus,74142.0,20.0,2483.9,60.3865478119935,1812.0,0.0,0.0,0.0,0.0,Inti Creates,Inti Creates,2018.0,"Nintendo Switch, PlayStation 4, Windows","Switch, PS4, PC",8,80.0,8.1,1.0,2643.1118314424634,1,1,0,0,0,1,0,0,0
SGDQ_2020_Bloodstained: Ritual of the Night,SGDQ,2020,Bloodstained: Ritual of the Night,51,Zangetsu Any% (NMG) — PC,2020-08-18 19:35:00,0.3813888888888889,The Blacktastic,Nichole Goodnight,70333.0,22.5,3410.0,149.016751638747,1718.0,0.0,0.0,1.0,1.0,ArtPlay,505 Games,2019.0,"Nintendo Switch, PlayStation 4, Windows, Xbox One","Switch, PS4, PC, Xbox One",8,83.0,8.2,1.0,4504.588492352513,1,1,1,0,0,1,0,0,0
SGDQ_2020_Jet Set Radio,SGDQ,2020,Jet Set Radio,52,Any% — PC,2020-08-18 20:09:00,0.6188888888888889,kitcarsonn,Nichole Goodnight,66378.0,20.0,23651.44,636.932854578097,2240.0,0.0,0.0,0.0,0.0,Smilebit,Sega,2000.0,Dreamcast,Dreamcast,6,94.0,8.6,0.0,3619.3895870736083,0,0,0,1,0,0,0,0,0
SGDQ_2020_Disney's Extreme Skate Adventure,SGDQ,2020,Disney's Extreme Skate Adventure,53,Any% — Gamecube,2020-08-18 20:55:00,0.26305555555555554,Helix,Nichole Goodnight,68335.0,20.0,1548.12,98.0857444561774,1121.0,0.0,0.0,1.0,1.0,Toys for Bob,Activision,2003.0,"GameCube, PlayStation 2, Xbox","GameCube, PS2, Xbox",6,76.0,8.4,0.0,4261.457233368533,1,1,1,0,0,0,0,0,0
SGDQ_2020_Tony Hawk's Underground,SGDQ,2020,Tony Hawk's Underground,54,Any% Beginner — PC,2020-08-18 21:29:00,0.6072222222222222,Biglaw,Nichole Goodnight,64244.0,17.5,1495.11,41.0368709972553,1487.0,0.0,0.0,1.0,0.0,Neversoft,Activision,2003.0,"PS2, GameCube, Xbox, GBA","PS2, GameCube, Xbox, Game Boy Advance",6,90.0,8.8,0.0,2448.8563586459286,1,1,1,0,0,0,0,0,0
SGDQ_2020_Trackmania Nations Forever,SGDQ,2020,Trackmania Nations Forever,55,All Tracks (No E05) — PC,2020-08-18 22:22:00,1.1144444444444446,Wirtual,Nichole Goodnight,70494.0,20.0,15473.23,231.404237288136,3553.0,0.0,0.0,1.0,1.0,Nadeo,Ubisoft,2008.0,PC,PC,Various,,,1.0,3188.1355932203387,0,0,0,0,0,1,0,0,0
SGDQ_2020_The Legend of Zelda: Twilight Princess HD,SGDQ,2020,The Legend of Zelda: Twilight Princess HD,56,Any% — Wii U,2020-08-18 23:49:52,3.368333333333333,gymnast86,Kungfufruitcup,85760.0,25.0,38433.88,190.172587827808,9849.0,0.0,0.0,1.0,0.0,Tantalus Media,Nintendo,2016.0,Wii U,Wii U,8,86.0,8.9,0.0,2923.998020781791,0,1,0,0,0,0,0,0,0
SGDQ_2020_Bonus Game 2 - Mario Kart 8 Deluxe,SGDQ,2020,Bonus Game 2 - Mario Kart 8 Deluxe,57,48 Tracks Relay — Nintendo Switch,2020-08-19 03:31:00,1.4325,"Amber, jacob, Pianist15",PlanetGhost,63284.0,15.0,5957.49,69.3134380453752,2804.0,1.0,0.0,1.0,1.0,Nintendo,Nintendo,2017.0,Switch,Switch,9,92.0,8.5,0.0,1957.417102966841,0,1,0,0,0,0,0,0,0
SGDQ_2020_Splatoon,SGDQ,2020,Splatoon,58,NG+ — Wii U,2020-08-19 05:14:00,0.9530555555555555,Kingj0444,PlanetGhost,40756.0,25.0,2525.0,44.1562226756048,1600.0,0.0,0.0,1.0,0.0,Nintendo EAD,Nintendo,2015.0,Wii U,Wii U,8,81.0,8.4,0.0,1678.8108423200233,0,1,0,0,0,0,0,0,0
SGDQ_2020_Ratchet & Clank: Up Your Arsenal,SGDQ,2020,Ratchet & Clank: Up Your Arsenal,59,NG+ No Quit Exploit — PS3,2020-08-19 06:28:00,0.5044444444444445,Xem,PlanetGhost,44978.0,20.0,510.0,16.8502202643172,1534.0,0.0,0.0,0.0,0.0,Insomniac Games,Sony Computer Entertainment,2004.0,PlayStation 2,PS2,6,91.0,9.0,0.0,3040.9691629955946,1,0,0,0,0,0,0,0,0
SGDQ_2020_DeadCore,SGDQ,2020,DeadCore,60,No Major Glitches: Speedrun% — PC,2020-08-19 07:21:00,0.5005555555555555,imawakka,Prolix,50764.0,20.0,545.0,18.1465038845727,654.0,0.0,0.0,0.0,0.0,5 Bits Games,Bandai Namco Entertainment,2014.0,Windows,PC,Various,70.0,7.4,1.0,1306.5482796892343,0,0,0,0,0,1,0,0,0
SGDQ_2020_Darksiders Genesis,SGDQ,2020,Darksiders Genesis,61,Any% — PC,2020-08-19 08:02:00,0.9852777777777777,Sunnymuffin,Prolix,51893.0,10.0,550.06,9.30465181843812,820.0,0.0,0.0,0.0,0.0,Airship Syndicate,THQ Nordic,2019.0,"Windows, Stadia",PC,Various,77.0,7.5,1.0,832.2526078376093,0,0,0,0,0,1,0,0,0
SGDQ_2020_BioShock Infinite,SGDQ,2020,BioShock Infinite,62,Any% (HRH-Mod) — PC,2020-08-19 09:08:00,1.7858333333333332,bloodthunder,Ecdycis,57912.0,20.0,3674.0,34.288380774615,2549.0,0.0,0.0,0.0,0.0,Irrational Games,2K Games,2013.0,"PlayStation 3, Windows, Xbox 360","PS3, PC, Xbox 360",7,94.0,8.5,1.0,1427.3448436770884,1,0,1,0,0,1,0,0,0
